Date,Stratum,Landsat,Guzinski,row,col
2019_04_02,0_1th,2.6916926,1.2022645,1716,9330
2019_04_02,0_1th,2.344385,1.0721878,5904,3383
2019_04_02,0_1th,0.041372,1.0278766,2892,3850
2019_04_02,0_1th,0.953108,0.8613044,2508,2783
2019_04_02,0_1th,1.614471,0.81683034,4784,6838
2019_04_02,0_1th,1.8383354,1.137325,2424,8287
2019_04_02,0_1th,0.14368401,1.0931861,9698,9487
2019_04_02,0_1th,2.2842422,1.0787734,5250,3949
2019_04_02,0_1th,0.9198651,1.1668106,12347,9300
2019_04_02,0_1th,1.9084381,1.1145891,2757,3147
2019_04_02,0_1th,2.443852,0.9989744,6015,5489
2019_04_02,0_1th,2.546562,1.182222,11209,10364
2019_04_02,0_1th,1.0501176,0.9079399,6183,10158
2019_04_02,0_1th,1.8806767,0.7882799,3139,9242
2019_04_02,0_1th,0.795627,1.1540678,4013,3061
2019_04_02,0_1th,0.20059879,0.53188825,5048,6426
2019_04_02,0_1th,0.27123752,0.7342487,2069,7600
2019_04_02,0_1th,2.0400455,0.97213453,10651,8478
2019_04_02,0_1th,3.0000002,1.0570638,6129,4567
2019_04_02,0_1th,1.1822248,1.209228,9631,7253
2019_04_02,0_1th,1.1775817,1.07599,2745,7726
2019_04_02,0_1th,1.0612973,1.1993234,2823,2631
2019_04_02,0_1th,1.6872164,0.9648944,4043,6849
2019_04_02,0_1th,2.3596423,1.1118557,2439,10083
2019_04_02,0_1th,1.0579002,1.1141871,4606,6513
2019_04_02,0_1th,2.44651,1.1199965,4012,3669
2019_04_02,0_1th,2.8062387,1.0912716,3734,9370
2019_04_02,0_1th,1.9843001,1.2082684,7872,7796
2019_04_02,0_1th,1.8556209,1.0482175,3676,4071
2019_04_02,0_1th,0.5623878,0.9915726,1603,7907
2019_04_02,0_1th,3.04656,1.1791805,3271,9306
2019_04_02,0_1th,1.3921609,0.9543636,3217,3956
2019_04_02,0_1th,1.4237384,0.9411151,3945,2811
2019_04_02,0_1th,2.6026561,1.1032953,5409,10367
2019_04_02,0_1th,1.7568789,1.104592,2344,9378
2019_04_02,0_1th,2.3469844,1.1535563,3053,9403
2019_04_02,0_1th,2.0126483,1.1304123,5764,4037
2019_04_02,0_1th,1.8901776,0.9961347,8967,8978
2019_04_02,0_1th,0.024006335,1.0351969,4062,5765
2019_04_02,0_1th,1.7531272,0.6985462,5810,7387
2019_04_02,0_1th,0.18542494,1.0771757,4166,7273
2019_04_02,0_1th,2.718175,1.1405677,3416,9327
2019_04_02,0_1th,2.3977442,1.1960378,9073,7199
2019_04_02,0_1th,1.0240178,1.1312315,11267,7107
2019_04_02,0_1th,2.4757307,0.9110331,9582,8786
2019_04_02,0_1th,1.47218,0.90845126,2886,2776
2019_04_02,0_1th,1.9619396,1.0995334,2801,7758
2019_04_02,0_1th,0.8796329,0.695193,8891,11826
2019_04_02,0_1th,1.6603115,0.5872172,3749,3280
2019_04_02,0_1th,0.28715202,1.102194,7640,6683
2019_04_02,0_1th,1.1148092,0.49165118,2352,10106
2019_04_02,0_1th,1.6290721,1.180411,8700,5796
2019_04_02,0_1th,0.4897467,0.98310864,5486,6581
2019_04_02,0_1th,0.49644253,0.45316273,5416,10282
2019_04_02,0_1th,0.9503,1.1851634,3662,4119
2019_04_02,0_1th,0.62047476,0.9435961,6259,4705
2019_04_02,0_1th,2.8347208,0.99059755,6084,10481
2019_04_02,0_1th,0.4147326,1.1722534,7952,8980
2019_04_02,0_1th,0.28165683,1.1602541,3588,9050
2019_04_02,0_1th,2.8596778,1.0513387,8169,8928
2019_04_02,0_1th,2.382556,1.116414,10061,8959
2019_04_02,0_1th,3.0192766,1.0193144,6340,5378
2019_04_02,0_1th,2.3019197,1.0889814,2680,3086
2019_04_02,0_1th,2.1741347,0.87712044,2735,3720
2019_04_02,0_1th,2.8663394,1.0029113,2428,10339
2019_04_02,0_1th,2.6956854,1.1584603,6638,11021
2019_04_02,0_1th,0.53755546,0.36993542,5510,9918
2019_04_02,0_1th,2.9169843,0.93767184,3707,2817
2019_04_02,0_1th,1.4064121,0.9763528,4310,6848
2019_04_02,0_1th,2.768614,0.8294628,3052,8985
2019_04_02,0_1th,0.1631261,0.6950715,5787,10971
2019_04_02,0_1th,1.1186906,1.179339,3877,6229
2019_04_02,0_1th,2.819732,0.9628608,5799,10948
2019_04_02,0_1th,0.50348055,0.90528286,3171,4972
2019_04_02,0_1th,2.9800003,0.97923476,4208,2710
2019_04_02,0_1th,2.9434361,1.2029316,3940,3002
2019_04_02,0_1th,2.4772449,1.0560164,6028,4974
2019_04_02,0_1th,2.8027146,0.6506775,5991,10363
2019_04_02,0_1th,2.3275552,0.9136263,3876,3391
2019_04_02,0_1th,2.034032,0.065534145,6078,11218
2019_04_02,0_1th,2.349158,1.1751999,2742,9428
2019_04_02,0_1th,0.9285213,0.95859444,4626,2480
2019_04_02,0_1th,1.3607434,1.1600199,3693,2812
2019_04_02,0_1th,1.5813744,1.2088314,6218,9335
2019_04_02,0_1th,1.9925977,1.0580962,3475,3094
2019_04_02,0_1th,0.7658068,0.619673,8521,10287
2019_04_02,0_1th,0.63552684,1.1447726,4017,2911
2019_04_02,0_1th,3.072792,0.15378049,4229,9547
2019_04_02,0_1th,2.0900674,0.6270071,4088,3822
2019_04_02,0_1th,2.103884,0.7256797,3027,9895
2019_04_02,0_1th,1.714099,0.817974,8173,7535
2019_04_02,0_1th,1.7724975,1.0436368,6131,4667
2019_04_02,0_1th,3.1100001,0.8069111,5758,10808
2019_04_02,0_1th,1.1771688,0.8188326,8687,10744
2019_04_02,0_1th,1.2242676,1.2207934,2457,3245
2019_04_02,0_1th,1.2696792,1.2033175,3251,4130
2019_04_02,0_1th,2.8719025,1.0622975,5622,10486
2019_04_02,0_1th,2.540161,1.2223338,4619,3866
2019_04_02,0_1th,2.6317,1.2103622,3456,2993
2019_04_02,0_1th,2.2730002,1.0128307,4570,7549
2019_04_02,0_1th,0.26610482,0.97883356,6453,3741
2019_04_02,0_1th,2.42,1.1102483,2636,3425
2019_04_02,0_1th,1.8570011,1.0458378,4217,2596
2019_04_02,0_1th,2.2596335,1.1216931,7152,6059
2019_04_02,0_1th,0.07313152,0.5223414,6804,4930
2019_04_02,0_1th,0.8338366,1.0174396,3657,4112
2019_04_02,0_1th,1.2090061,1.1678125,4978,9892
2019_04_02,0_1th,1.804495,1.0535219,9268,9167
2019_04_02,0_1th,0.79322684,1.0202221,1496,8390
2019_04_02,0_1th,0.013964716,1.1787612,7384,5280
2019_04_02,0_1th,2.4940815,0.9466877,9712,7957
2019_04_02,0_1th,1.1898408,0.86388296,12779,8734
2019_04_02,0_1th,1.0699401,0.803842,9499,8923
2019_04_02,0_1th,1.499193,0.94035757,6009,4705
2019_04_02,0_1th,1.3679134,0.4923042,7941,11541
2019_04_02,0_1th,2.0977087,1.1668847,7423,6920
2019_04_02,0_1th,2.6276035,1.1790512,4922,9608
2019_04_02,0_1th,0.57104206,0.5756054,7395,10376
2019_04_02,0_1th,2.2510388,1.0806584,9427,9364
2019_04_02,0_1th,1.9851393,1.1147087,3882,3029
2019_04_02,0_1th,1.6749662,0.946666,4419,7175
2019_04_02,0_1th,1.4958171,0.48782125,8008,11550
2019_04_02,0_1th,1.5077289,1.0362566,5110,4022
2019_04_02,0_1th,0.037178226,1.1437784,9231,6833
2019_04_02,0_1th,1.8654089,0.79925805,5031,9865
2019_04_02,0_1th,0.46771458,0.92736864,5324,10486
2019_04_02,0_1th,1.9041268,0.9485693,6199,6145
2019_04_02,0_1th,0.061863884,0.9746712,3359,3355
2019_04_02,0_1th,1.8738793,1.1436518,2963,3952
2019_04_02,0_1th,2.274737,1.0816382,9161,7700
2019_04_02,0_1th,2.0484314,0.70113564,2260,7668
2019_04_02,0_1th,2.4638104,1.0901053,7999,11794
2019_04_02,0_1th,2.1439555,0.5548725,2455,8557
2019_04_02,0_1th,1.5837672,1.1233436,2426,8373
2019_04_02,0_1th,1.8724039,1.0981257,4327,3487
2019_04_02,0_1th,1.6995077,0.38682178,5009,6523
2019_04_02,0_1th,1.1942782,0.84973747,3316,3628
2019_04_02,0_1th,0.20804322,0.84489685,9764,9253
2019_04_02,0_1th,0.9975578,1.0230658,6090,9465
2019_04_02,0_1th,2.3290815,1.1799209,9473,9057
2019_04_02,0_1th,2.1037714,0.680645,3047,9005
2019_04_02,0_1th,1.2303611,0.8552538,4557,7784
2019_04_02,0_1th,2.5454116,0.7569315,2217,8768
2019_04_02,0_1th,3.0741162,1.1552559,6042,11199
2019_04_02,0_1th,2.4263113,0.8556133,5113,10095
2019_04_02,0_1th,1.3298388,1.1923535,6142,5876
2019_04_02,0_1th,0.8690619,0.530689,5876,10269
2019_04_02,0_1th,2.2203994,0.9217646,5429,4463
2019_04_02,0_1th,2.0248494,1.1015853,1532,9035
2019_04_02,0_1th,2.5563161,1.0321023,3889,9158
2019_04_02,0_1th,0.8673875,0.3931157,5684,10205
2019_04_02,0_1th,1.7823219,1.1534196,3843,3057
2019_04_02,0_1th,3.0764048,0.83988124,3569,9303
2019_04_02,0_1th,0.53763586,1.0024211,3901,2920
2019_04_02,0_1th,2.443148,1.1768596,6197,5628
2019_04_02,0_1th,2.319728,0.9660667,8729,10719
2019_04_02,0_1th,1.6746103,0.9979744,8465,7020
2019_04_02,0_1th,0.9342387,1.1011491,11132,8493
2019_04_02,0_1th,1.5372406,0.99396193,3896,6193
2019_04_02,0_1th,0.8986084,0.89853084,8641,7289
2019_04_02,0_1th,1.8551676,1.1811427,2136,7955
2019_04_02,0_1th,2.8286982,0.93443304,1699,9333
2019_04_02,0_1th,1.793993,0.9916503,5699,10019
2019_04_02,0_1th,2.8874612,1.1417359,1659,9611
2019_04_02,0_1th,2.077589,1.1708949,3045,3356
2019_04_02,0_1th,1.1249505,0.78258824,7307,6806
2019_04_02,0_1th,1.7297282,1.0088965,5723,3555
2019_04_02,0_1th,1.1326196,1.099152,7867,4905
2019_04_02,0_1th,1.1027051,1.0087901,3450,3778
2019_04_02,0_1th,2.2587893,1.0015328,1975,7609
2019_04_02,0_1th,1.6348677,1.0493258,6362,4447
2019_04_02,0_1th,2.0472162,1.0580236,2584,9431
2019_04_02,0_1th,0.7921036,0.74743176,1760,9753
2019_04_02,0_1th,1.4320786,1.1566396,7452,5859
2019_04_02,0_1th,1.1859984,1.0706807,9783,10057
2019_04_02,0_1th,1.9170623,0.7821119,2744,8485
2019_04_02,0_1th,0.5953367,0.28541797,5249,10214
2019_04_02,0_1th,0.3785862,0.5315786,3243,4981
2019_04_02,0_1th,2.6065748,1.1883726,11030,8493
2019_04_02,0_1th,0.95609653,0.969451,8465,6964
2019_04_02,0_1th,0.3532629,0.91145873,3391,4223
2019_04_02,0_1th,2.3269064,0.97475773,2975,3138
2019_04_02,0_1th,0.61283714,1.0597069,4018,3784
2019_04_02,0_1th,2.5139148,0.42260513,5777,10792
2019_04_02,0_1th,2.4968736,0.97101057,8608,5830
2019_04_02,0_1th,1.3277797,0.77917176,3507,6311
2019_04_02,0_1th,1.537477,0.28701308,6927,10211
2019_04_02,0_1th,2.5749955,0.8704278,6382,10326
2019_04_02,0_1th,1.6290082,0.9511567,5529,8118
2019_04_02,0_1th,1.9663527,1.208447,1749,8769
2019_04_02,0_1th,2.9855626,1.1627405,5846,7358
2019_04_02,0_1th,0.255135,0.8916873,3101,4279
2019_04_02,0_1th,1.9952326,0.95286417,4274,6518
2019_04_02,0_1th,2.9923317,0.19591409,3257,9687
2019_04_02,0_1th,1.8986174,1.1073692,7248,7140
2019_04_02,0_1th,1.1027259,1.0043728,6339,10507
2019_04_02,0_1th,2.004105,0.8083812,4179,8811
2019_04_02,0_1th,1.0858407,0.9596041,3310,4250
2019_04_02,0_1th,2.1897902,0.92288303,4848,9770
2019_04_02,0_1th,1.7290652,0.9893893,3180,4129
2019_04_02,0_1th,2.0374086,1.0646293,4402,3100
2019_04_02,0_1th,2.030671,0.549793,2988,7970
2019_04_02,0_1th,2.9689147,1.1184392,4742,3617
2019_04_02,0_1th,0.9268643,1.2090852,2079,8214
2019_04_02,0_1th,1.7453184,1.1500247,4304,5068
2019_04_02,0_1th,0.8215557,0.68459797,4740,6819
2019_04_02,0_1th,0.45095342,1.1365726,2396,6746
2019_04_02,0_1th,1.2045189,0.906639,6206,11047
2019_04_02,0_1th,0.6699683,0.9156109,11318,9221
2019_04_02,0_1th,2.2243354,1.0577066,8828,6734
2019_04_02,0_1th,0.5823432,0.95063615,7814,6297
2019_04_02,0_1th,2.2812715,0.88410985,2832,3974
2019_04_02,0_1th,0.82018054,1.1588037,7683,6437
2019_04_02,0_1th,2.0099292,0.9123524,3901,3328
2019_04_02,0_1th,0.6558597,1.2244711,9215,7175
2019_04_02,0_1th,0.3286667,0.8547076,4024,3691
2019_04_02,0_1th,0.29510257,1.1037645,2802,8517
2019_04_02,0_1th,2.1821892,0.7350448,6356,5982
2019_04_02,0_1th,1.0051172,0.83842754,4258,4994
2019_04_02,0_1th,0.9951847,0.7178169,2377,3662
2019_04_02,0_1th,2.3271306,0.91555107,1815,9074
2019_04_02,0_1th,1.7837973,1.0507971,5776,7901
2019_04_02,0_1th,1.7247747,0.9129419,8731,8026
2019_04_02,0_1th,2.4196038,0.89890623,1956,8668
2019_04_02,0_1th,1.7405672,1.104638,3036,3727
2019_04_02,0_1th,1.3139883,0.96532995,3950,5867
2019_04_02,0_1th,1.7295403,0.8366905,3133,9168
2019_04_02,0_1th,1.328878,1.1938109,9119,10288
2019_04_02,0_1th,2.1550121,1.0982395,5341,3975
2019_04_02,0_1th,2.2494712,0.94587165,4193,4350
2019_04_02,0_1th,2.7733562,1.1646674,7910,7953
2019_04_02,0_1th,0.16571449,0.88586426,4395,5770
2019_04_02,0_1th,0.99413174,0.98950243,8834,5510
2019_04_02,0_1th,2.314079,1.1210402,2516,9251
2019_04_02,0_1th,0.778355,0.58632326,7325,4729
2019_04_02,0_1th,0.053714257,0.7885568,5413,6253
2019_04_02,0_1th,2.005803,0.89657044,12745,8041
2019_04_02,0_1th,1.1321019,0.7082758,4321,6906
2019_04_02,0_1th,2.5062306,0.841264,11747,6866
2019_04_02,0_1th,0.16002956,0.6531335,6983,4980
2019_04_02,0_1th,2.7039905,0.84903795,4519,8345
2019_04_02,0_1th,0.4428252,1.1456598,2441,3201
2019_04_02,0_1th,0.466761,1.0296146,4661,8197
2019_04_02,0_1th,2.6066847,0.97596,4134,9223
2019_04_02,0_1th,2.5962236,1.090912,9519,8538
2019_04_02,0_1th,2.2328112,1.0117426,7354,5858
2019_04_02,0_1th,1.8549043,0.9733986,7088,10993
2019_04_02,0_1th,2.1499321,0.8674305,4347,2568
2019_04_02,0_1th,1.2747383,0.9834679,3883,5912
2019_04_02,0_1th,2.0297315,1.1915121,11987,7339
2019_04_02,0_1th,1.4261523,1.1970127,9735,7737
2019_04_02,0_1th,2.212828,1.0456998,7866,8802
2019_04_02,0_1th,0.5058625,0.5836035,3999,4566
2019_04_02,0_1th,2.0357962,1.0170875,4878,9704
2019_04_02,0_1th,2.3862512,0.19370912,6413,11271
2019_04_02,0_1th,0.79865074,1.0061787,3962,4582
2019_04_02,0_1th,1.2842426,0.9963448,6865,5945
2019_04_02,0_1th,1.8502289,0.8136183,3021,8511
2019_04_02,0_1th,2.3429437,1.0479339,12442,7631
2019_04_02,0_1th,1.5217979,0.38858277,5742,10914
2019_04_02,0_1th,2.4013019,0.71209633,2256,10068
2019_04_02,0_1th,2.8862216,1.1524103,6030,8064
2019_04_02,0_1th,1.433019,1.1260506,4153,6874
2019_04_02,0_1th,0.77845997,1.1749365,8491,9138
2019_04_02,0_1th,3.0888963,0.7748058,6186,10691
2019_04_02,0_1th,1.5093831,0.99985296,4535,7301
2019_04_02,0_1th,1.7836947,1.1396487,3046,4186
2019_04_02,0_1th,2.0133574,1.1372919,8141,7954
2019_04_02,0_1th,0.141572,0.4878949,3956,3511
2019_04_02,0_1th,0.3479968,0.71297824,1928,7760
2019_04_02,0_1th,0.9006767,0.8887539,6087,6440
2019_04_02,0_1th,3.4176853,0.8964065,6729,11324
2019_04_02,0_1th,2.0769868,1.1177504,4059,8786
2019_04_02,0_1th,0.40552038,1.2267926,5252,9793
2019_04_02,0_1th,2.7027078,0.5049337,5862,10297
2019_04_02,0_1th,1.5870042,0.4142545,3346,7504
2019_04_02,0_1th,0.04770475,1.1476763,8912,9999
2019_04_02,0_1th,0.92232585,0.26440296,4666,7138
2019_04_02,0_1th,2.980459,1.1913773,2070,8337
2019_04_02,0_1th,1.3042741,0.9223864,8498,7153
2019_04_02,0_1th,2.7153094,1.0808538,3028,8474
2019_04_02,0_1th,2.075673,0.7956598,2171,10401
2019_04_02,0_1th,0.99484414,1.1055315,7327,7201
2019_04_02,0_1th,3.04948,0.9039638,1433,8289
2019_04_02,0_1th,1.1557639,1.0007868,9645,6682
2019_04_02,0_1th,0.43263125,1.0643172,8648,10666
2019_04_02,0_1th,1.6415063,1.0612276,3969,9032
2019_04_02,0_1th,0.37896955,1.0554473,2304,3079
2019_04_02,0_1th,2.4680195,0.72779727,1461,9669
2019_04_02,0_1th,2.2317593,0.8545327,4554,9471
2019_04_02,0_1th,2.1498444,0.8573152,4819,9133
2019_04_02,0_1th,2.2805388,0.96929747,2540,10115
2019_04_02,0_1th,0.8198774,1.1558914,5909,6311
2019_04_02,0_1th,0.82546663,0.74979603,3345,3930
2019_04_02,0_1th,1.7966033,1.1898744,9137,5418
2019_04_02,0_1th,1.136434,0.5165952,3706,3617
2019_04_02,0_1th,1.7013438,0.8785896,4933,4063
2019_04_02,0_1th,2.5274584,0.8473088,1930,8529
2019_04_02,0_1th,2.4220245,1.2172419,4004,2638
2019_04_02,0_1th,0.79752064,1.119833,3028,3593
2019_04_02,0_1th,1.4239177,0.8876705,9082,9586
2019_04_02,0_1th,0.45497963,0.37402445,1634,9722
2019_04_02,0_1th,1.8917214,1.1420566,12792,8474
2019_04_02,0_1th,2.1391737,0.36542,4409,4071
2019_04_02,0_1th,1.8057349,0.9509015,4797,9610
2019_04_02,0_1th,1.9401162,1.0738295,11699,6887
