Date,Stratum,Landsat,Guzinski,row,col
2019_07_01,0_1th,1.4069915,1.2787833,8168,7673
2019_07_01,0_1th,1.32072,1.22399,4193,7125
2019_07_01,0_1th,2.678882,0.43533513,8845,5839
2019_07_01,0_1th,2.327928,0.7511405,2880,8152
2019_07_01,0_1th,1.4632972,0.082649685,4428,6250
2019_07_01,0_1th,1.1747553,0.68013257,6048,4758
2019_07_01,0_1th,3.261368,0.58334047,5857,10878
2019_07_01,0_1th,2.2046835,0.58794594,5299,4266
2019_07_01,0_1th,0.0035363475,0.7033293,5903,8182
2019_07_01,0_1th,2.6446788,1.4183459,8438,10134
2019_07_01,0_1th,4.01696,1.3641189,8331,6473
2019_07_01,0_1th,2.8661919,1.4193255,7613,7695
2019_07_01,0_1th,5.454296,0.07401096,5652,10641
2019_07_01,0_1th,3.3446832,1.4619728,3083,8932
2019_07_01,0_1th,2.126915,1.4431368,6424,10548
2019_07_01,0_1th,3.0922942,1.2971178,11582,9300
2019_07_01,0_1th,0.48319307,0.9236819,5906,10293
2019_07_01,0_1th,5.2810144,1.108301,12678,8710
2019_07_01,0_1th,2.131207,1.4366627,6705,9729
2019_07_01,0_1th,3.0552287,1.4205085,5576,10071
2019_07_01,0_1th,2.48653,0.10965522,3574,2106
2019_07_01,0_1th,4.473749,0.7793684,10434,6964
2019_07_01,0_1th,2.066655,0.04260273,3510,5146
2019_07_01,0_1th,2.93467,0.9440161,3393,3928
2019_07_01,0_1th,2.7736063,0.8686547,11904,9301
2019_07_01,0_1th,4.363,0.933411,10780,7138
2019_07_01,0_1th,2.9577086,1.5258571,2797,2039
2019_07_01,0_1th,2.9281352,0.581637,11479,9211
2019_07_01,0_1th,1.3228325,1.4057796,6768,4530
2019_07_01,0_1th,3.486124,1.0070947,5827,9382
2019_07_01,0_1th,1.4260689,0.44163617,3092,3479
2019_07_01,0_1th,3.6722677,0.9736257,5626,10374
2019_07_01,0_1th,4.2891264,1.0842372,6880,9825
2019_07_01,0_1th,4.431003,1.1043587,6523,10206
2019_07_01,0_1th,5.528644,1.4454237,9747,9407
2019_07_01,0_1th,1.5085545,1.3993151,6719,5526
2019_07_01,0_1th,2.46667,1.366441,11258,7146
2019_07_01,0_1th,2.7533123,1.256495,10528,8313
2019_07_01,0_1th,1.9106314,1.0854833,5358,8202
2019_07_01,0_1th,1.8920307,1.1705278,10515,9005
2019_07_01,0_1th,1.8859919,0.06189565,8805,5788
2019_07_01,0_1th,4.019593,1.3703679,11053,7809
2019_07_01,0_1th,1.5360965,1.4480572,10109,7468
2019_07_01,0_1th,3.5644288,1.3208091,5802,5485
2019_07_01,0_1th,2.688023,1.0320851,11983,7249
2019_07_01,0_1th,0.70342743,0.55787796,6076,9052
2019_07_01,0_1th,3.227262,1.5473214,6349,10371
2019_07_01,0_1th,2.6465542,0.17772868,5994,5619
2019_07_01,0_1th,2.898711,1.2443545,4277,4187
2019_07_01,0_1th,2.6818237,0.81647396,10506,7354
2019_07_01,0_1th,2.644922,1.212017,9065,5911
2019_07_01,0_1th,4.5463586,0.20752363,10196,10642
2019_07_01,0_1th,4.8922644,1.1997832,10586,9958
2019_07_01,0_1th,0.35820654,1.2500677,11860,9515
2019_07_01,0_1th,0.73197955,1.5355462,5165,9138
2019_07_01,0_1th,2.6622026,0.83917356,12633,8004
2019_07_01,0_1th,4.372324,1.3088474,8367,4757
2019_07_01,0_1th,0.9593444,0.5026173,3719,5153
2019_07_01,0_1th,3.265908,1.2181493,7440,7877
2019_07_01,0_1th,2.8591967,0.84187084,6156,8118
2019_07_01,0_1th,2.5960426,0.68903494,10945,9392
2019_07_01,0_1th,5.1463795,1.3645056,9896,9718
2019_07_01,0_1th,3.1658542,0.9427329,5411,3513
2019_07_01,0_1th,1.9901421,1.3365452,10152,7279
2019_07_01,0_1th,2.6671233,0.8368459,10260,10462
2019_07_01,0_1th,3.6808429,0.77224195,3702,6299
2019_07_01,0_1th,1.065056,0.67776847,3277,3496
2019_07_01,0_1th,2.5826483,0.037801895,4385,4870
2019_07_01,0_1th,1.4314027,1.1860249,11237,6755
2019_07_01,0_1th,2.0275373,0.96551955,10833,7149
2019_07_01,0_1th,1.6929656,1.4958643,5845,8351
2019_07_01,0_1th,1.9788201,0.39980826,9486,8673
2019_07_01,0_1th,1.1087611,1.3770396,6037,8512
2019_07_01,0_1th,1.2971123,1.5566716,2487,3214
2019_07_01,0_1th,0.45425016,1.3618451,3200,9040
2019_07_01,0_1th,0.34996176,1.3363478,11745,7445
2019_07_01,0_1th,2.8428385,0.7816618,4206,9554
2019_07_01,0_1th,4.17119,1.0225316,10318,8540
2019_07_01,0_1th,3.196487,1.217811,4125,6631
2019_07_01,0_1th,2.534049,1.0363573,10295,8445
2019_07_01,0_1th,4.2837873,0.4823809,10159,7540
2019_07_01,0_1th,4.8750415,1.1311728,12683,8725
2019_07_01,0_1th,4.3207626,0.8216242,10596,6835
2019_07_01,0_1th,2.28272,0.13524038,3724,6650
2019_07_01,0_1th,5.13505,0.96057105,5786,5179
2019_07_01,0_1th,2.6082125,0.47592217,7908,10657
2019_07_01,0_1th,3.7603793,1.3109853,7574,10914
2019_07_01,0_1th,4.031529,1.2829773,3625,3716
2019_07_01,0_1th,3.0040424,0.16000411,5279,4353
2019_07_01,0_1th,3.2085645,1.3198454,11583,9311
2019_07_01,0_1th,2.4111152,0.64901185,10752,8500
2019_07_01,0_1th,3.341209,0.30886522,3651,2681
2019_07_01,0_1th,1.5478768,0.31689647,10407,10297
2019_07_01,0_1th,2.0901768,1.2834951,11653,9826
2019_07_01,0_1th,3.0112562,1.2025257,4240,7120
2019_07_01,0_1th,4.079728,1.0236222,9319,9207
2019_07_01,0_1th,1.2932869,0.6952177,10414,8953
2019_07_01,0_1th,1.2730277,0.3099313,9076,9594
2019_07_01,0_1th,4.0049396,1.022936,7010,10133
2019_07_01,0_1th,1.5605993,1.4957011,11324,8421
2019_07_01,0_1th,2.0051963,0.6593807,9763,7391
2019_07_01,0_1th,2.9548845,1.2524055,3227,9265
2019_07_01,0_1th,2.2947488,1.4600592,9813,6483
2019_07_01,0_1th,3.6849873,1.478046,3786,3285
2019_07_01,0_1th,3.8555272,1.0773333,6746,8246
2019_07_01,0_1th,2.5042498,0.8825822,6615,10847
2019_07_01,0_1th,2.4210474,1.4591172,10770,9918
2019_07_01,0_1th,2.113146,1.149086,11250,7010
2019_07_01,0_1th,1.3758607,1.0395488,4671,3267
2019_07_01,0_1th,2.4734066,1.4928,5492,6049
2019_07_01,0_1th,2.6579318,1.3325075,5889,5169
2019_07_01,0_1th,4.928751,1.0861217,5164,3955
2019_07_01,0_1th,3.9421666,0.64959574,9007,9492
2019_07_01,0_1th,1.7841891,1.3284683,2088,9489
2019_07_01,0_1th,2.7537408,1.2277551,4463,2931
2019_07_01,0_1th,0.46448627,0.42067924,4769,4275
2019_07_01,0_1th,1.6493388,0.8970484,5299,3572
2019_07_01,0_1th,4.074069,1.5561688,3611,7230
2019_07_01,0_1th,2.3185,1.0008588,7456,8837
2019_07_01,0_1th,3.2701561,1.362299,10207,7076
2019_07_01,0_1th,2.655647,0.84715307,9064,9622
2019_07_01,0_1th,2.0318182,0.014158302,2354,10040
2019_07_01,0_1th,2.8355398,1.4834867,6431,5337
2019_07_01,0_1th,4.574947,1.2337098,8370,4745
2019_07_01,0_1th,4.0267577,0.74677503,8458,6536
2019_07_01,0_1th,2.1122737,0.57602733,4401,4122
2019_07_01,0_1th,4.7663064,1.2579126,5823,7263
2019_07_01,0_1th,2.162929,1.4639392,11607,8128
2019_07_01,0_1th,1.7908751,0.12304979,5526,10102
2019_07_01,0_1th,2.279131,0.091226414,3853,5780
2019_07_01,0_1th,1.0482059,1.4913348,4497,2761
2019_07_01,0_1th,2.3539295,1.4823577,10165,8687
2019_07_01,0_1th,3.3219476,1.0367789,12034,9172
2019_07_01,0_1th,3.2868178,1.3945625,12738,8247
2019_07_01,0_1th,0.96380746,1.4712709,8347,9878
2019_07_01,0_1th,3.8030696,1.3740637,8526,6195
2019_07_01,0_1th,1.1791246,0.31627434,2684,3088
2019_07_01,0_1th,3.5430133,1.0008887,6747,10750
2019_07_01,0_1th,2.031514,0.98917973,10510,6624
2019_07_01,0_1th,2.544883,1.2887559,2073,10260
2019_07_01,0_1th,2.4724882,1.5309843,3229,3489
2019_07_01,0_1th,2.667487,1.1930362,11393,8688
2019_07_01,0_1th,2.6159272,1.5378335,6700,5628
2019_07_01,0_1th,4.0162673,0.9617115,8887,5827
2019_07_01,0_1th,0.7175176,1.0420566,5575,8721
2019_07_01,0_1th,4.017244,0.9862977,5058,3749
2019_07_01,0_1th,1.8516514,0.8973477,4432,5531
2019_07_01,0_1th,3.4390903,0.30421993,6014,4954
2019_07_01,0_1th,2.4361734,0.5803467,6345,4516
2019_07_01,0_1th,0.9506133,1.0529594,1579,9836
2019_07_01,0_1th,1.4285994,0.5132759,6007,9374
2019_07_01,0_1th,2.0074074,1.436587,5352,3785
2019_07_01,0_1th,1.2749615,1.3891666,11810,6768
2019_07_01,0_1th,3.3095064,0.9474683,7121,5855
2019_07_01,0_1th,3.083966,1.0771018,8178,4826
2019_07_01,0_1th,2.1599019,1.1353111,2950,2961
2019_07_01,0_1th,3.8440936,1.2025691,5967,9386
2019_07_01,0_1th,1.7263659,1.3191149,3124,2415
2019_07_01,0_1th,2.062327,0.03852592,4473,4942
2019_07_01,0_1th,2.6819584,1.2883724,4350,6081
2019_07_01,0_1th,2.9909873,0.57776207,8235,10669
2019_07_01,0_1th,1.9627305,1.0734574,3598,1336
2019_07_01,0_1th,3.7055519,1.3113606,4225,6235
2019_07_01,0_1th,3.2149913,1.1022171,8386,4708
2019_07_01,0_1th,3.2286155,0.18182018,5965,5399
2019_07_01,0_1th,0.018731413,1.1350121,6984,10862
2019_07_01,0_1th,3.4219718,0.6255554,4227,6699
2019_07_01,0_1th,4.622734,0.3036773,7605,6378
2019_07_01,0_1th,1.5872594,1.4584537,3091,8669
2019_07_01,0_1th,1.4185817,0.6181215,9088,5381
2019_07_01,0_1th,3.5572188,1.1656783,3335,7421
2019_07_01,0_1th,4.3434725,0.7265481,9906,9943
2019_07_01,0_1th,2.1206295,1.0185974,9428,8699
2019_07_01,0_1th,2.9604642,1.3420951,5804,10356
2019_07_01,0_1th,2.5276992,0.79379195,6768,10849
2019_07_01,0_1th,1.2559522,1.2487777,6513,4552
2019_07_01,0_1th,4.364824,0.9001599,5993,10265
2019_07_01,0_1th,3.3049626,0.87865305,11144,7482
2019_07_01,0_1th,3.0649848,0.59027153,4440,7157
2019_07_01,0_1th,2.2313328,1.5444193,7520,6806
2019_07_01,0_1th,3.2322297,1.1501,3343,8828
2019_07_01,0_1th,4.3563232,1.4689808,5268,5673
2019_07_01,0_1th,0.85254705,1.1035964,2858,3078
2019_07_01,0_1th,2.2522376,1.3946245,9713,9260
2019_07_01,0_1th,2.6384206,1.4212143,2994,2768
2019_07_01,0_1th,2.4306626,0.29972175,3079,4527
2019_07_01,0_1th,3.0053496,1.1893922,3718,8343
2019_07_01,0_1th,2.4777744,1.3422252,2292,9217
2019_07_01,0_1th,0.5584015,1.144436,7883,5449
2019_07_01,0_1th,3.4499025,0.33692667,7350,7894
2019_07_01,0_1th,5.0537996,0.61439675,9545,8497
2019_07_01,0_1th,5.1551404,0.4127462,9261,9359
2019_07_01,0_1th,1.6647601,1.3727038,11949,7358
2019_07_01,0_1th,3.067339,0.8394318,3319,3848
2019_07_01,0_1th,2.2921433,1.1021953,5574,6417
2019_07_01,0_1th,2.8906064,1.1313374,8346,4647
2019_07_01,0_1th,1.7400811,1.0248034,3549,3950
2019_07_01,0_1th,3.061328,0.66108865,3081,8903
2019_07_01,0_1th,2.3564925,1.3087379,10403,8508
2019_07_01,0_1th,2.637067,0.5086579,9195,9850
2019_07_01,0_1th,3.4825706,1.4008751,8412,6043
2019_07_01,0_1th,2.8493023,1.2929401,10832,7030
2019_07_01,0_1th,1.1174959,1.1574154,6285,4806
2019_07_01,0_1th,3.6712005,0.511767,2603,9399
2019_07_01,0_1th,2.4965925,0.4053611,6565,9859
2019_07_01,0_1th,4.98,1.0919306,4035,3841
2019_07_01,0_1th,4.1061473,1.4583577,7614,4888
2019_07_01,0_1th,3.3495831,0.713281,12846,8358
2019_07_01,0_1th,4.1140237,0.88996077,9951,9026
2019_07_01,0_1th,2.811715,0.82438934,11811,6909
2019_07_01,0_1th,3.6523094,0.978643,3596,3712
2019_07_01,0_1th,3.211041,0.37494373,4462,3184
2019_07_01,0_1th,1.9111546,1.3905542,3941,7139
2019_07_01,0_1th,2.8676825,0.71896225,10369,10360
2019_07_01,0_1th,4.2058897,0.39083555,5233,10217
2019_07_01,0_1th,4.204274,1.5159659,9509,8580
2019_07_01,0_1th,4.6535654,0.91067404,4825,6399
2019_07_01,0_1th,2.5638185,0.33766365,4278,7111
2019_07_01,0_1th,0.81437135,1.2694724,6003,8242
2019_07_01,0_1th,4.704539,1.1056185,8197,6994
2019_07_01,0_1th,0.32554394,0.17120013,4180,2814
2019_07_01,0_1th,2.1722364,1.4373329,9857,10660
2019_07_01,0_1th,4.093473,0.7345433,3347,3813
2019_07_01,0_1th,3.7089238,1.494076,3065,8280
2019_07_01,0_1th,2.9352527,0.8227527,4867,7721
2019_07_01,0_1th,0.8076416,1.0017793,6878,9861
2019_07_01,0_1th,2.8632815,0.37392777,6415,10367
2019_07_01,0_1th,2.965658,0.52064687,5765,7373
2019_07_01,0_1th,2.8247156,1.4385637,5291,8163
2019_07_01,0_1th,3.5737972,0.28078753,4203,3303
2019_07_01,0_1th,1.859642,1.0919865,10280,7828
2019_07_01,0_1th,2.8421528,0.86058825,3681,715
2019_07_01,0_1th,3.808982,0.28097776,9797,9823
2019_07_01,0_1th,2.987945,0.18554279,9963,10001
2019_07_01,0_1th,3.7837713,0.26348174,5349,8284
2019_07_01,0_1th,3.1886137,0.6079182,2852,1798
2019_07_01,0_1th,0.11092062,0.47777784,12363,9521
2019_07_01,0_1th,3.590777,1.0479162,6767,9625
2019_07_01,0_1th,0.19897091,0.52288365,6580,8406
2019_07_01,0_1th,1.0530515,0.94750965,8209,10021
2019_07_01,0_1th,4.4895396,0.92841434,8337,5752
2019_07_01,0_1th,2.0088255,1.1762385,3233,8720
2019_07_01,0_1th,1.484251,0.110811226,10463,10289
2019_07_01,0_1th,1.5195817,0.77375436,4268,4275
2019_07_01,0_1th,1.3094357,1.0302594,6519,10349
2019_07_01,0_1th,3.9205775,1.4114652,7675,11312
2019_07_01,0_1th,3.8620694,0.8193003,8856,5990
2019_07_01,0_1th,3.907248,0.35982755,11212,7160
2019_07_01,0_1th,2.5928752,1.5460963,7090,10256
2019_07_01,0_1th,2.6035202,1.3799865,10445,9420
2019_07_01,0_1th,2.5668952,1.2306131,3038,8923
2019_07_01,0_1th,1.8632687,1.5502908,4016,2805
2019_07_01,0_1th,3.737225,0.5230418,5410,4699
2019_07_01,0_1th,3.1039696,0.98841834,1608,8391
2019_07_01,0_1th,4.2169952,1.120565,10674,6921
2019_07_01,0_1th,0.5158774,1.1006385,2440,10184
2019_07_01,0_1th,2.879489,0.20121723,3635,8227
2019_07_01,0_1th,1.3097616,0.07998114,5265,4824
2019_07_01,0_1th,3.7597036,0.8484134,5132,9459
2019_07_01,0_1th,3.0647209,1.4351981,3367,1318
2019_07_01,0_1th,5.014528,1.0188318,4771,6813
2019_07_01,0_1th,3.021275,0.7533295,3861,3802
2019_07_01,0_1th,3.8600643,0.70324373,4262,3099
2019_07_01,0_1th,2.547502,0.6454552,10186,7974
2019_07_01,0_1th,4.262779,0.9607359,8907,5800
2019_07_01,0_1th,4.5362496,1.4355013,9695,8049
2019_07_01,0_1th,4.1917734,0.766552,9189,7465
2019_07_01,0_1th,3.9090362,0.41488087,9892,6759
2019_07_01,0_1th,2.6146877,1.2897038,8406,6030
2019_07_01,0_1th,3.8025923,1.4980999,5087,3662
2019_07_01,0_1th,1.3279048,1.0339988,4334,5122
2019_07_01,0_1th,2.4314399,1.4001446,2710,2112
2019_07_01,0_1th,3.0742333,0.083261184,6009,8675
2019_07_01,0_1th,2.1194298,0.78488016,4459,4644
2019_07_01,0_1th,3.8146496,0.8682267,5193,5761
2019_07_01,0_1th,1.1486387,1.0866084,11667,9111
2019_07_01,0_1th,4.0987453,0.72280914,8391,6227
2019_07_01,0_1th,5.062294,1.4420753,7631,9157
2019_07_01,0_1th,5.5202823,0.23701896,10058,8290
2019_07_01,0_1th,2.958792,1.5539743,3585,2935
2019_07_01,0_1th,3.170985,0.21255541,6426,8629
2019_07_01,0_1th,4.4095836,1.3529453,10906,6944
2019_07_01,0_1th,4.542198,1.2150185,10349,7567
2019_07_01,0_1th,3.3521495,0.57582325,3147,4144
2019_07_01,0_1th,2.052773,1.4784985,5297,10245
2019_07_01,0_1th,2.6955678,0.30638516,4151,4435
2019_07_01,0_1th,0.7513011,0.39321253,5948,5246
2019_07_01,0_1th,2.6589663,1.1083275,4619,2354
2019_07_01,0_1th,2.3251843,0.45868534,4335,5492
2019_07_01,0_1th,0.25805858,1.3925931,3891,6022
2019_07_01,0_1th,2.6070287,1.4266672,3570,2780
2019_07_01,0_1th,2.0626822,0.8025185,12348,9066
2019_07_01,0_1th,4.3492293,0.8732765,3755,6147
2019_07_01,0_1th,2.4146092,1.4323306,7440,11041
2019_07_01,0_1th,2.6709304,0.41134316,12706,8613
2019_07_01,0_1th,0.031105863,1.0210235,5692,9645
2019_07_01,0_1th,2.3312864,1.2619619,8713,10507
2019_07_01,0_1th,1.6361303,1.542856,11568,8533
2019_07_01,0_1th,2.6490571,1.1199312,8839,5431
2019_07_01,0_1th,2.2930243,0.14778072,6053,5196
2019_07_01,0_1th,0.7426629,0.6760942,2407,8448
2019_07_01,0_1th,2.6104696,1.283197,2909,4347
2019_07_01,0_1th,0.88572913,1.3104964,3072,2979
2019_07_01,0_1th,3.3014128,1.5463941,8588,5593
2019_07_01,0_1th,3.720702,1.2044411,3289,1851
2019_07_01,0_1th,2.6694863,1.5551167,3391,3732
2019_07_01,0_1th,3.4581113,1.3620701,5984,10828
2019_07_01,0_1th,4.931656,0.3668176,8923,8970
2019_07_01,0_1th,1.5104107,1.1303991,3955,3457
2019_07_01,0_1th,1.4397106,0.4982776,4341,5061
2019_07_01,0_1th,2.821712,0.035060246,5569,6220
2019_07_01,0_1th,2.4099598,1.4551427,6078,5332
2019_07_01,0_1th,2.0333085,0.4540286,5287,10214
2019_07_01,0_1th,2.4876847,1.3292686,10094,6920
2019_07_01,0_1th,3.4161768,0.64866734,5690,10908
2019_07_01,0_1th,0.90367085,1.264963,5584,8487
2019_07_01,0_1th,3.4538662,0.23315966,5025,4345
2019_07_01,0_1th,3.0319169,0.639902,3444,4190
2019_07_01,0_1th,2.1737761,1.2065067,6972,5808
2019_07_01,0_1th,3.4328117,1.2108991,5986,8392
2019_07_01,0_1th,0.41161814,1.511169,3517,9393
2019_07_01,0_1th,1.4634717,1.2381601,6810,5559
2019_07_01,0_1th,2.6464736,1.3463936,12695,8659
2019_07_01,0_1th,2.232824,0.50553143,4493,4676
2019_07_01,0_1th,1.7795882,1.2640333,12801,8679
2019_07_01,0_1th,0.13278261,0.23911734,6174,5273
2019_07_01,0_1th,2.0034997,0.08591453,4519,4150
2019_07_01,0_1th,1.4090098,1.1903318,2040,2639
2019_07_01,0_1th,2.4796076,0.59429896,11645,8453
2019_07_01,0_1th,3.3051264,1.4947557,10520,7043
2019_07_01,0_1th,5.328629,1.0753804,8188,6270
2019_07_01,0_1th,2.6296248,0.63563865,4192,4866
2019_07_01,0_1th,1.9009287,1.1423218,5727,9575
2019_07_01,0_1th,1.2421012,0.44765225,2885,7259
2019_07_01,0_1th,3.1336656,0.9912378,8722,5582
2019_07_01,0_1th,2.7153277,1.1254878,2932,8213
2019_07_01,0_1th,3.9018373,0.7425584,9252,9945
2019_07_01,0_1th,3.8535168,1.1392705,2731,9374
2019_07_01,0_1th,0.1267157,1.0292821,7581,11195
2019_07_01,0_1th,3.9042027,1.3457723,6840,10689
2019_07_01,0_1th,3.0711143,0.69728225,9211,7849
2019_07_01,0_1th,0.23663759,0.7268756,6004,8184
2019_07_01,0_1th,1.4212345,0.6848966,3491,6202
2019_07_01,0_1th,3.221844,0.8475928,10528,8536
2019_07_01,0_1th,1.8896871,1.0093944,10526,8171
2019_07_01,0_1th,3.318246,0.97823584,6251,9155
2019_07_01,0_1th,3.172291,1.1041224,11384,8183
2019_07_01,0_1th,3.1389856,0.94914997,4654,3206
2019_07_01,0_1th,1.9610876,0.7643657,2623,2686
2019_07_01,0_1th,0.9797935,1.5280694,1775,8381
2019_07_01,0_1th,1.4343767,1.107049,2598,3546
2019_07_01,0_1th,3.0513623,0.4444591,4754,4034
2019_07_01,0_1th,1.9384998,0.05793249,4499,4567
2019_07_01,0_1th,3.1173368,1.2357804,11554,8146
2019_07_01,0_1th,2.7985628,1.4353318,7773,7625
2019_07_01,0_1th,2.0511117,1.471845,10462,8208
2019_07_01,0_1th,1.5311037,0.5959216,3472,3191
2019_07_01,0_1th,4.9741216,1.123042,7863,7202
2019_07_01,0_1th,4.29234,0.36635318,8314,7038
2019_07_01,0_1th,2.8487456,1.2583094,10105,6883
2019_07_01,0_1th,2.5115507,1.1039252,10041,7602
2019_07_01,0_1th,2.9972548,0.36289287,11616,7299
2019_07_01,0_1th,3.7422197,1.432795,6755,10636
2019_07_01,0_1th,0.3488375,1.2492481,8903,6370
2019_07_01,0_1th,1.5664343,0.8727548,5889,8326
2019_07_01,0_1th,2.937612,1.3993158,5528,6313
2019_07_01,0_1th,1.6086123,1.223647,5105,9813
2019_07_01,0_1th,3.860416,0.5372676,12415,7964
2019_07_01,0_1th,3.730699,0.8196982,8362,4793
2019_07_01,0_1th,1.6186893,1.1464094,3609,5051
2019_07_01,0_1th,2.9323692,1.34883,5613,10238
2019_07_01,0_1th,4.4876747,0.22996931,5117,4976
2019_07_01,0_1th,4.4301996,1.4377073,10451,7570
2019_07_01,0_1th,3.4604561,1.3859296,9788,9662
2019_07_01,0_1th,3.6177638,0.58303875,7839,6182
2019_07_01,0_1th,3.4558551,1.0205579,6332,11065
2019_07_01,0_1th,3.1741297,0.74941546,11592,8659
2019_07_01,0_1th,4.7574453,0.26213384,1726,8638
2019_07_01,0_1th,1.4230711,1.3636603,9823,6119
2019_07_01,0_1th,2.3902152,0.3515746,6367,4571
2019_07_01,0_1th,2.7526414,1.1373103,12411,7381
2019_07_01,0_1th,1.593439,1.4389415,6661,10180
2019_07_01,0_1th,4.15858,1.4596106,10720,8682
2019_07_01,0_1th,2.5960321,1.4990692,8094,8701
2019_07_01,0_1th,3.8335886,1.1622393,5231,7223
2019_07_01,0_1th,2.0400102,1.177323,6016,5132
2019_07_01,0_1th,3.7538986,1.3303305,5408,3820
2019_07_01,0_1th,1.0426607,0.39052388,11984,9194
2019_07_01,0_1th,1.0074433,0.34714025,11637,8428
2019_07_01,0_1th,3.7237802,0.8982564,1662,8467
2019_07_01,0_1th,3.9853103,1.5328352,10928,6643
2019_07_01,0_1th,3.029568,1.1518533,6896,9835
2019_07_01,0_1th,1.7824141,0.035802376,9676,9988
2019_07_01,0_1th,1.3813004,1.4505503,7333,4929
2019_07_01,0_1th,4.2511363,0.98639876,7132,5501
2019_07_01,0_1th,3.9190216,0.6977343,6743,5858
2019_07_01,0_1th,2.7842262,1.397349,12306,7584
2019_07_01,0_1th,2.5448272,1.0985173,6769,9999
2019_07_01,0_1th,1.6223729,0.67949104,3559,3931
2019_07_01,0_1th,3.0534406,1.0570205,5882,7854
2019_07_01,0_1th,3.290689,0.75798416,11077,7783
2019_07_01,0_1th,4.021406,1.3383706,7861,7096
2019_07_01,0_1th,4.3648276,1.4214876,3184,9117
2019_07_01,0_1th,3.864261,1.5173588,8314,5958
2019_07_01,0_1th,4.7126155,0.9549679,5980,5095
2019_07_01,0_1th,3.615854,1.3159325,12740,8015
2019_07_01,0_1th,3.3008046,1.158075,10574,9966
2019_07_01,0_1th,3.8804076,0.24956606,10055,8679
2019_07_01,0_1th,1.8044744,0.39264008,10290,7595
2019_07_01,0_1th,3.0555634,0.58289766,7400,5243
2019_07_01,0_1th,2.2763407,0.63087887,9745,9458
2019_07_01,0_1th,2.7988176,1.513469,10874,6788
2019_07_01,0_1th,4.420582,0.6450513,5309,4073
2019_07_01,0_1th,4.303395,0.9027047,9163,7805
2019_07_01,0_1th,2.8450992,1.1083176,11654,8073
2019_07_01,0_1th,2.8855228,0.2609766,3450,6018
2019_07_01,0_1th,3.2455242,1.1356848,6351,10840
2019_07_01,0_1th,2.995624,0.3393065,5984,10127
2019_07_01,0_1th,0.8421622,0.5352736,5084,3801
2019_07_01,0_1th,3.525837,0.88586235,5309,3304
2019_07_01,0_1th,0.40769026,0.40049618,2043,9162
2019_07_01,0_1th,2.5069337,0.9919265,11051,6812
2019_07_01,0_1th,2.895168,1.5118631,6304,3558
2019_07_01,0_1th,2.0572488,1.3049351,8864,3736
2019_07_01,0_1th,3.0038915,1.2695534,10114,8545
2019_07_01,0_1th,4.66422,1.410642,10348,9966
2019_07_01,0_1th,2.7041416,1.1362432,3041,1029
2019_07_01,0_1th,2.0491552,0.1629234,3173,8672
2019_07_01,0_1th,2.7922316,0.9062723,3099,8328
2019_07_01,0_1th,2.1186895,0.5023806,12553,7494
2019_07_01,0_1th,4.849163,1.547743,5785,5232
2019_07_01,0_1th,4.6017985,1.222561,12511,8696
2019_07_01,0_1th,3.1232924,1.4961407,2865,3264
2019_07_01,0_1th,3.0096235,0.4112938,5912,10576
2019_07_01,0_1th,2.6467197,1.0181394,5512,6041
