Date,Stratum,Landsat,Guzinski,row,col
2019_04_29,0_1th,2.3831398,1.3001677,6450,10062
2019_04_29,0_1th,5.0204,1.2000408,9815,11807
2019_04_29,0_1th,3.9271557,1.2391607,4953,4711
2019_04_29,0_1th,3.936029,1.8098621,6851,9811
2019_04_29,0_1th,3.8600001,1.5170778,3090,1648
2019_04_29,0_1th,2.7346961,1.4145243,8445,9796
2019_04_29,0_1th,2.18819,1.6485848,5434,4523
2019_04_29,0_1th,2.7214332,1.3062879,6234,9270
2019_04_29,0_1th,2.3181114,1.739006,7725,7812
2019_04_29,0_1th,1.5497353,1.3915854,7484,4559
2019_04_29,0_1th,3.3430045,1.7219889,3005,3459
2019_04_29,0_1th,3.113888,1.3806297,8848,9061
2019_04_29,0_1th,3.3125567,1.6767585,4027,9331
2019_04_29,0_1th,3.2520514,0.78808683,8146,7306
2019_04_29,0_1th,2.6553593,1.5008464,6166,4701
2019_04_29,0_1th,1.1409667,1.2169662,9175,7517
2019_04_29,0_1th,1.520914,1.2029802,8182,9890
2019_04_29,0_1th,3.3805375,1.0419731,10619,10234
2019_04_29,0_1th,0.71215945,1.485029,10628,8647
2019_04_29,0_1th,3.5686564,1.5474007,3313,4105
2019_04_29,0_1th,2.7426558,1.6110495,10718,9544
2019_04_29,0_1th,2.4279943,0.7342045,7738,10820
2019_04_29,0_1th,3.2185297,1.4785771,10420,9725
2019_04_29,0_1th,2.6223166,1.5162504,8453,9811
2019_04_29,0_1th,1.3964435,0.78449696,4726,5832
2019_04_29,0_1th,2.192411,1.5057089,8961,9024
2019_04_29,0_1th,2.6630576,1.7146432,9029,9555
2019_04_29,0_1th,2.7252872,1.3052031,9992,9911
2019_04_29,0_1th,3.1023202,1.0285532,6103,10730
2019_04_29,0_1th,1.8244061,0.38976333,3524,5958
2019_04_29,0_1th,2.8661447,1.191119,4050,4693
2019_04_29,0_1th,2.5993648,1.3690335,2576,3624
2019_04_29,0_1th,1.9351156,0.99871355,3943,3047
2019_04_29,0_1th,3.1331775,0.5373488,2865,3219
2019_04_29,0_1th,3.151384,1.6407794,3853,5907
2019_04_29,0_1th,2.9411018,1.4781984,5734,5572
2019_04_29,0_1th,2.2569482,1.3361678,1672,9707
2019_04_29,0_1th,2.782629,1.1184382,2080,8506
2019_04_29,0_1th,1.5905076,1.099471,7507,10551
2019_04_29,0_1th,2.424673,1.2887356,7904,10324
2019_04_29,0_1th,2.1593792,1.7161505,3221,3967
2019_04_29,0_1th,3.821833,1.6961293,5346,10290
2019_04_29,0_1th,1.9424211,1.7464643,3652,7339
2019_04_29,0_1th,2.2101688,1.4260447,7072,4800
2019_04_29,0_1th,3.0938213,0.83045584,7950,6764
2019_04_29,0_1th,2.1094239,1.3788857,12786,8738
2019_04_29,0_1th,1.1083128,1.2057855,3879,6307
2019_04_29,0_1th,2.9726264,1.5134196,11256,11796
2019_04_29,0_1th,3.1842687,1.5376539,5228,10000
2019_04_29,0_1th,0.8401132,1.543618,9020,4031
2019_04_29,0_1th,2.550184,1.8053079,11449,10028
2019_04_29,0_1th,3.3986793,1.7469807,2920,3442
2019_04_29,0_1th,1.120576,1.3041413,4366,3903
2019_04_29,0_1th,2.5945666,1.1290848,11144,11680
2019_04_29,0_1th,2.7723017,1.0832225,7157,9935
2019_04_29,0_1th,2.909813,0.314115,6009,10637
2019_04_29,0_1th,2.3726435,1.512516,4513,4991
2019_04_29,0_1th,2.3780944,0.8788547,9391,11768
2019_04_29,0_1th,2.9746795,1.4633601,5808,6369
2019_04_29,0_1th,2.698042,1.3788944,3042,9347
2019_04_29,0_1th,2.9568996,1.7083272,2031,9260
2019_04_29,0_1th,2.8266,0.9201944,10260,10157
2019_04_29,0_1th,3.4882407,1.0523295,8358,10010
2019_04_29,0_1th,1.2732173,0.6366885,3033,8682
2019_04_29,0_1th,1.4862772,0.93749696,5679,10218
2019_04_29,0_1th,1.8225458,1.4863181,5130,5993
2019_04_29,0_1th,2.9986343,1.6890886,12589,8022
2019_04_29,0_1th,2.4989793,0.9775187,3790,6450
2019_04_29,0_1th,2.0522156,1.7427721,9674,9931
2019_04_29,0_1th,2.8346972,0.67674756,5803,7883
2019_04_29,0_1th,2.3394434,0.98489606,3856,4271
2019_04_29,0_1th,2.4382498,1.5680326,7772,10801
2019_04_29,0_1th,3.2956116,1.5130744,3135,9391
2019_04_29,0_1th,2.3760242,0.9768589,7076,5493
2019_04_29,0_1th,2.9327228,1.6974267,7078,10547
2019_04_29,0_1th,3.2608798,1.0159998,4208,9429
2019_04_29,0_1th,3.451228,0.68898433,4824,6715
2019_04_29,0_1th,3.9894013,1.7616951,7038,4962
2019_04_29,0_1th,1.4671797,1.3299849,9577,8733
2019_04_29,0_1th,3.0398004,1.0365487,3249,1614
2019_04_29,0_1th,2.735964,1.1264068,3887,5726
2019_04_29,0_1th,3.75531,1.4450767,10486,11741
2019_04_29,0_1th,3.487917,1.6835349,4996,5294
2019_04_29,0_1th,2.5771809,0.9219403,7630,8810
2019_04_29,0_1th,3.5700002,1.1755723,4001,2694
2019_04_29,0_1th,2.0498364,1.6301576,5696,5274
2019_04_29,0_1th,2.8664722,0.92598474,6970,9745
2019_04_29,0_1th,2.2193,1.4503636,7938,9841
2019_04_29,0_1th,2.4737082,1.6973505,7989,7472
2019_04_29,0_1th,2.5191042,1.2025306,4390,4931
2019_04_29,0_1th,2.8923619,1.669569,11097,7007
2019_04_29,0_1th,2.386894,1.5762426,4194,3328
2019_04_29,0_1th,2.6375172,1.6263045,6656,8207
2019_04_29,0_1th,2.209124,1.707399,9494,8487
2019_04_29,0_1th,0.6230649,1.5255063,2589,8843
2019_04_29,0_1th,1.7500659,1.4082956,3013,4073
2019_04_29,0_1th,3.1937907,1.5938885,5054,5723
2019_04_29,0_1th,3.3918211,1.0910223,5786,5015
2019_04_29,0_1th,2.0581868,1.0706806,4528,6273
2019_04_29,0_1th,0.599263,1.5752068,3291,2202
2019_04_29,0_1th,2.9900577,1.6304083,4488,5022
2019_04_29,0_1th,3.381785,1.1833049,12475,7899
2019_04_29,0_1th,2.4908926,1.6519008,4677,7589
2019_04_29,0_1th,3.7431247,1.3364842,4340,6743
2019_04_29,0_1th,2.3919847,1.6105473,9676,9902
2019_04_29,0_1th,0.28564447,1.445004,2751,3998
2019_04_29,0_1th,0.5376405,1.6161997,2865,4481
2019_04_29,0_1th,1.3790797,1.2566007,5050,6392
2019_04_29,0_1th,2.9704664,1.0961708,4079,8745
2019_04_29,0_1th,2.7232823,1.1336145,4012,3598
2019_04_29,0_1th,3.4011402,1.7782793,5012,3677
2019_04_29,0_1th,3.527656,1.5068805,12422,9558
2019_04_29,0_1th,3.5759735,1.8095822,4762,4839
2019_04_29,0_1th,2.2767367,1.2497077,7374,6735
2019_04_29,0_1th,3.694141,1.6877838,2438,3396
2019_04_29,0_1th,1.959316,1.7480073,2413,7958
2019_04_29,0_1th,2.4160903,1.1859138,7722,10853
2019_04_29,0_1th,3.117834,0.6796787,8201,9855
2019_04_29,0_1th,3.3035057,1.5704384,7651,7444
2019_04_29,0_1th,3.2943125,1.790313,4836,4460
2019_04_29,0_1th,3.0552475,1.43799,2802,8044
2019_04_29,0_1th,3.2806811,0.39884347,6233,9975
2019_04_29,0_1th,3.5329554,1.2742622,6373,8402
2019_04_29,0_1th,3.6974978,1.1858332,4948,4942
2019_04_29,0_1th,2.0484898,1.5128236,5791,5324
2019_04_29,0_1th,2.5090055,1.5738363,7433,10731
2019_04_29,0_1th,3.3752484,0.83678496,6500,11428
2019_04_29,0_1th,1.0732391,1.5100138,3471,6032
2019_04_29,0_1th,3.032466,0.9785995,5942,11138
2019_04_29,0_1th,2.741319,1.1479157,8340,10469
2019_04_29,0_1th,1.2916951,1.3728142,10278,8857
2019_04_29,0_1th,2.8427603,1.6858497,8194,6562
2019_04_29,0_1th,3.699132,1.6413895,1432,8495
2019_04_29,0_1th,2.2726407,1.2910465,2834,7650
2019_04_29,0_1th,2.4881513,1.4176182,3684,9935
2019_04_29,0_1th,1.9611354,1.3676051,5843,7856
2019_04_29,0_1th,0.26751542,1.6017355,6815,10327
2019_04_29,0_1th,2.6460583,1.3415405,6775,9867
2019_04_29,0_1th,2.7025795,0.9790605,9306,9734
2019_04_29,0_1th,2.9665232,1.1097207,5515,3842
2019_04_29,0_1th,2.7794266,1.5209432,8027,4874
2019_04_29,0_1th,2.4814193,1.4441159,9501,8921
2019_04_29,0_1th,3.5113952,0.23995338,5603,10392
2019_04_29,0_1th,1.9863781,1.7832617,9831,8422
2019_04_29,0_1th,3.6982136,0.9262348,5133,9916
2019_04_29,0_1th,2.835971,0.5840891,6178,4656
2019_04_29,0_1th,1.9307969,1.6798136,5122,5681
2019_04_29,0_1th,3.2312112,1.4240116,7833,9076
2019_04_29,0_1th,3.3406403,1.6324583,4968,5468
2019_04_29,0_1th,3.211675,1.4385111,3559,9285
2019_04_29,0_1th,2.4530864,1.706009,10586,9618
2019_04_29,0_1th,1.4955078,1.7867043,6334,10441
2019_04_29,0_1th,3.1363401,1.4990258,3836,3559
2019_04_29,0_1th,1.3515983,1.2158649,5103,5975
2019_04_29,0_1th,3.1446323,1.7213936,11013,7608
2019_04_29,0_1th,1.8741714,1.5871309,2765,7767
2019_04_29,0_1th,0.73207366,1.3290517,3796,3761
2019_04_29,0_1th,2.9706748,1.5071927,4118,6200
2019_04_29,0_1th,3.5767422,1.7537091,2703,10324
2019_04_29,0_1th,0.874693,1.6850417,2587,3798
2019_04_29,0_1th,3.7979627,1.0252838,6416,11105
2019_04_29,0_1th,3.0232317,1.7313002,6694,9876
2019_04_29,0_1th,3.6939952,1.5323745,4776,9167
2019_04_29,0_1th,3.3432894,1.4441804,11352,10079
2019_04_29,0_1th,3.194506,0.25438607,8405,6771
2019_04_29,0_1th,4.1043487,1.7574313,6473,9869
2019_04_29,0_1th,3.106493,1.4880509,3102,1623
2019_04_29,0_1th,1.6618489,1.7835425,1941,8205
2019_04_29,0_1th,3.7237117,1.2785536,4909,4913
2019_04_29,0_1th,1.7152699,1.3323271,8620,5441
2019_04_29,0_1th,0.9093132,1.2905927,2371,2904
2019_04_29,0_1th,2.656195,1.5162778,7125,10694
2019_04_29,0_1th,2.7479627,1.7648637,4988,5403
2019_04_29,0_1th,3.3916328,0.39011335,4986,4687
2019_04_29,0_1th,1.3952366,0.7753884,3812,3397
2019_04_29,0_1th,3.6464558,1.7348335,5258,5658
2019_04_29,0_1th,3.8557355,1.7826356,5099,4996
2019_04_29,0_1th,3.137502,1.1307162,7946,8398
2019_04_29,0_1th,2.1311285,1.7251413,6878,9564
2019_04_29,0_1th,3.175938,1.5062077,2780,8412
2019_04_29,0_1th,3.6169307,1.4377074,4445,4488
2019_04_29,0_1th,2.4940774,1.682275,8346,10111
2019_04_29,0_1th,2.6738968,1.7183704,12405,9402
2019_04_29,0_1th,2.0072281,0.91612,3020,4083
2019_04_29,0_1th,2.8253388,1.7488353,11735,9441
2019_04_29,0_1th,2.5385723,1.5264269,10679,8458
2019_04_29,0_1th,2.5900307,1.3616393,4065,3312
2019_04_29,0_1th,1.639217,1.7414367,4812,4889
2019_04_29,0_1th,3.5612888,1.6035681,5937,10545
2019_04_29,0_1th,2.4460657,1.37685,8031,7926
2019_04_29,0_1th,2.567571,1.1772641,2524,3225
2019_04_29,0_1th,2.2907999,0.9528924,8594,9915
2019_04_29,0_1th,2.8591971,1.3502761,9832,9626
2019_04_29,0_1th,1.3918993,1.522271,1735,8703
2019_04_29,0_1th,2.5071435,1.625726,12633,8719
2019_04_29,0_1th,2.7807505,1.4438645,5272,5599
2019_04_29,0_1th,1.0384568,1.1200931,3726,4222
2019_04_29,0_1th,0.9365618,1.7278694,4161,6133
2019_04_29,0_1th,1.9563253,0.92668205,4179,2518
2019_04_29,0_1th,2.6029146,1.4977822,3649,7378
2019_04_29,0_1th,3.5746214,1.683686,5883,10951
2019_04_29,0_1th,2.9807801,1.7046938,10631,9415
2019_04_29,0_1th,3.1294527,1.6336353,1988,8390
2019_04_29,0_1th,3.1819258,0.76956135,3040,3704
2019_04_29,0_1th,3.4567378,1.2972167,5616,6279
2019_04_29,0_1th,1.6535693,1.713912,2285,2908
2019_04_29,0_1th,3.197588,1.6439567,2815,9386
2019_04_29,0_1th,3.0694299,0.23820591,5066,9813
2019_04_29,0_1th,3.6039596,1.4320371,5192,3395
2019_04_29,0_1th,3.9,1.7981343,2725,2885
2019_04_29,0_1th,0.33923388,1.646781,7011,5421
2019_04_29,0_1th,2.0663362,0.61900395,2050,8755
2019_04_29,0_1th,2.935884,0.070761144,5620,10163
2019_04_29,0_1th,3.221715,1.5107385,8012,7874
2019_04_29,0_1th,2.8244753,1.3870642,6790,9995
2019_04_29,0_1th,1.604075,1.7807596,8485,10107
2019_04_29,0_1th,3.2778552,1.7835138,3153,9392
2019_04_29,0_1th,3.0982075,0.96339,5013,5009
2019_04_29,0_1th,1.5973649,0.8660086,3225,7376
2019_04_29,0_1th,3.6573117,1.0747261,8690,5568
2019_04_29,0_1th,1.7721043,1.668258,4531,4105
2019_04_29,0_1th,2.3524914,1.7681577,3565,3258
2019_04_29,0_1th,3.6635344,1.4147017,6658,9844
2019_04_29,0_1th,3.4370377,1.7219474,2791,9202
2019_04_29,0_1th,1.4651699,1.3153177,4378,4869
2019_04_29,0_1th,2.5787055,1.1542882,8331,6961
2019_04_29,0_1th,3.378728,0.9117398,4869,6458
2019_04_29,0_1th,2.4373302,1.4885588,2466,3555
2019_04_29,0_1th,2.7253847,0.30599052,6156,10632
2019_04_29,0_1th,2.1548185,1.49609,6939,10005
2019_04_29,0_1th,2.1113987,1.6717563,9062,7641
2019_04_29,0_1th,3.007577,1.4152409,4733,6648
2019_04_29,0_1th,3.7248952,1.5620795,6163,5241
2019_04_29,0_1th,3.1151412,0.6780821,6093,9422
2019_04_29,0_1th,3.5641563,1.6290658,5216,3640
2019_04_29,0_1th,1.9932625,1.7972245,4351,5331
2019_04_29,0_1th,2.883449,1.2195369,6857,10339
2019_04_29,0_1th,2.683298,1.1087482,5203,7317
2019_04_29,0_1th,3.3118231,0.8269946,7959,8472
2019_04_29,0_1th,2.6196568,1.5326568,1940,9543
2019_04_29,0_1th,2.7085757,1.2974766,9841,11692
2019_04_29,0_1th,0.9912335,1.3846145,3745,4427
2019_04_29,0_1th,2.8509185,0.9012939,8172,10835
2019_04_29,0_1th,2.646981,1.7891855,9795,9453
2019_04_29,0_1th,3.5794744,1.7634795,3236,9667
2019_04_29,0_1th,2.4531965,1.7136779,7962,6610
2019_04_29,0_1th,4.2404923,1.5636469,8444,5067
2019_04_29,0_1th,2.558484,1.4220346,3391,3061
2019_04_29,0_1th,2.2318375,0.67732215,5719,10094
2019_04_29,0_1th,2.9884229,1.097036,10812,10077
2019_04_29,0_1th,2.7592807,1.3113586,8257,10468
2019_04_29,0_1th,1.3769276,1.2739105,7161,10626
2019_04_29,0_1th,3.6118064,1.7490575,5958,9489
2019_04_29,0_1th,2.5680342,0.9309294,3183,3649
2019_04_29,0_1th,1.1348486,1.2635124,6179,5672
2019_04_29,0_1th,2.5802076,1.7348269,8672,4956
2019_04_29,0_1th,3.5352242,1.6440032,6338,5334
2019_04_29,0_1th,3.6043677,1.568673,6620,10769
2019_04_29,0_1th,2.9889543,0.9173965,2269,3338
2019_04_29,0_1th,3.2111201,1.1726861,4567,4493
2019_04_29,0_1th,2.3918612,1.711108,5745,5518
2019_04_29,0_1th,1.8083199,0.7279556,3785,3115
2019_04_29,0_1th,1.3309258,1.3832054,6828,10876
2019_04_29,0_1th,2.899401,1.7086143,6277,4710
2019_04_29,0_1th,3.05901,1.6565838,9874,9826
2019_04_29,0_1th,3.6236322,1.3344995,3732,6749
2019_04_29,0_1th,3.5059175,1.5036018,6664,9781
2019_04_29,0_1th,1.4653078,1.5165398,2045,8461
2019_04_29,0_1th,1.9211185,0.7847486,12658,9282
2019_04_29,0_1th,3.0866706,0.98156786,8025,5158
2019_04_29,0_1th,2.426727,0.6802286,9053,9388
2019_04_29,0_1th,2.8818622,0.9307487,8018,9067
2019_04_29,0_1th,2.6881773,1.4565207,3807,1183
2019_04_29,0_1th,2.9156616,0.5405572,4073,9640
2019_04_29,0_1th,3.3633258,1.7684968,5441,10563
2019_04_29,0_1th,1.9953668,0.4639135,2402,2626
2019_04_29,0_1th,2.8113196,1.2935642,4981,4999
2019_04_29,0_1th,2.9365218,1.5602028,6251,9814
2019_04_29,0_1th,3.427379,1.7292312,4244,6781
2019_04_29,0_1th,3.7035537,1.1838982,8460,9908
2019_04_29,0_1th,2.516656,1.6688567,6868,5233
2019_04_29,0_1th,3.343876,1.2824239,4482,5011
2019_04_29,0_1th,3.361554,0.99217606,6107,10518
2019_04_29,0_1th,1.1913797,0.8168648,3910,4161
2019_04_29,0_1th,2.689525,1.0331502,6591,10738
2019_04_29,0_1th,2.9642613,1.6132624,4776,3999
2019_04_29,0_1th,2.8065252,1.610135,5160,3475
2019_04_29,0_1th,2.81147,1.4471455,7559,5450
2019_04_29,0_1th,3.7316546,1.2453914,4924,9544
2019_04_29,0_1th,2.9766092,1.7419093,9140,7597
2019_04_29,0_1th,1.8692405,1.1854918,3526,7741
2019_04_29,0_1th,3.1095865,1.3997225,3630,259
2019_04_29,0_1th,2.2514274,1.5973816,6823,10270
2019_04_29,0_1th,3.5553114,1.7159526,3345,3251
2019_04_29,0_1th,3.0975232,0.25106207,1993,10296
2019_04_29,0_1th,1.6630712,1.7051792,3869,3107
2019_04_29,0_1th,3.5727482,1.7985473,6058,4699
2019_04_29,0_1th,1.1333585,1.1218997,4358,3640
2019_04_29,0_1th,2.7664003,1.461874,7265,7668
2019_04_29,0_1th,2.513299,1.3438442,6161,10664
2019_04_29,0_1th,3.8600001,1.7793964,1272,8487
2019_04_29,0_1th,2.9347284,0.9582717,3672,2639
2019_04_29,0_1th,1.9729152,1.0856388,3678,183
2019_04_29,0_1th,0.84671336,1.5475763,2724,2793
2019_04_29,0_1th,3.4774528,0.93770367,6504,10861
2019_04_29,0_1th,1.4651474,0.2900711,3244,3815
2019_04_29,0_1th,3.3748314,0.81994754,7264,10613
2019_04_29,0_1th,2.2416775,1.3345933,7839,10361
2019_04_29,0_1th,3.2156816,1.6229813,5773,5170
2019_04_29,0_1th,2.523339,1.4324079,2483,8352
2019_04_29,0_1th,2.745568,0.8948543,3901,3592
2019_04_29,0_1th,2.91931,1.7284164,10052,8582
2019_04_29,0_1th,3.007962,0.9516195,2777,8376
2019_04_29,0_1th,2.690495,1.3625634,7485,10914
2019_04_29,0_1th,3.1534834,1.648005,3773,9314
2019_04_29,0_1th,2.391466,1.7875466,7400,10511
2019_04_29,0_1th,1.5394974,1.3731681,5146,4730
2019_04_29,0_1th,2.4676166,1.0490832,10750,9415
2019_04_29,0_1th,2.8495908,1.1881326,6534,10088
2019_04_29,0_1th,2.3511317,1.4283822,5424,4745
2019_04_29,0_1th,1.5979073,1.0055896,4382,3526
2019_04_29,0_1th,2.6397564,1.7707968,8520,6942
2019_04_29,0_1th,1.1941264,1.5966654,8115,10300
2019_04_29,0_1th,2.0532293,1.6484478,7896,6625
2019_04_29,0_1th,2.9898293,1.5647073,3318,3260
2019_04_29,0_1th,2.9170022,1.5005691,8301,10423
2019_04_29,0_1th,3.007467,1.5529273,5048,6194
2019_04_29,0_1th,1.8177066,1.3592579,2958,4018
2019_04_29,0_1th,2.6811454,1.4931364,11166,7032
2019_04_29,0_1th,3.224573,1.7357993,10512,7232
2019_04_29,0_1th,2.163753,1.5958815,3949,6536
2019_04_29,0_1th,2.9735434,1.2167091,10939,7682
2019_04_29,0_1th,2.4306884,1.4393125,8168,9768
2019_04_29,0_1th,1.3701749,1.7377472,7649,5453
2019_04_29,0_1th,3.04639,1.2396264,5288,10212
2019_04_29,0_1th,2.717375,1.7955285,10460,7618
2019_04_29,0_1th,1.5834678,1.0957172,4418,5820
2019_04_29,0_1th,2.6577463,1.6989422,3873,9087
2019_04_29,0_1th,3.2018888,1.7363373,8186,10074
2019_04_29,0_1th,3.0987523,1.1633095,2787,8367
2019_04_29,0_1th,2.3601825,1.683049,8311,7281
2019_04_29,0_1th,3.2456534,1.4002042,3850,6950
2019_04_29,0_1th,3.6409657,1.356945,5948,6392
2019_04_29,0_1th,3.0277114,1.7070584,6258,10732
2019_04_29,0_1th,3.4710984,1.617932,8053,7184
2019_04_29,0_1th,3.6805851,0.36578375,5468,4734
2019_04_29,0_1th,2.733415,1.121778,10621,6752
2019_04_29,0_1th,0.6532496,1.6894906,2838,2672
2019_04_29,0_1th,3.53047,1.5066805,4778,9161
2019_04_29,0_1th,1.477854,1.4991015,7377,4629
2019_04_29,0_1th,2.7406666,1.7604512,4688,5201
2019_04_29,0_1th,2.3043308,1.5686395,6354,9474
2019_04_29,0_1th,4.251045,0.9871797,8957,11772
