Date,Stratum,Landsat,Guzinski,row,col
2019_04_11,0_1th,1.759271,0.77935594,9380,6429
2019_04_11,0_1th,1.736708,0.995567,6130,4782
2019_04_11,0_1th,1.0162225,0.33156952,6031,4556
2019_04_11,0_1th,0.36065722,0.80106354,8830,6531
2019_04_11,0_1th,1.2718654,0.071212195,4622,7754
2019_04_11,0_1th,1.5295389,0.57572526,10023,9953
2019_04_11,0_1th,0.51219517,0.60172296,3477,1469
2019_04_11,0_1th,0.6630957,0.87294,2634,3009
2019_04_11,0_1th,1.6234452,0.9629276,11307,8784
2019_04_11,0_1th,0.100753926,0.21485898,2725,3673
2019_04_11,0_1th,1.6112268,0.51962787,4243,7361
2019_04_11,0_1th,2.4570463,0.5624189,6059,10502
2019_04_11,0_1th,0.42851338,0.9884071,3532,1557
2019_04_11,0_1th,0.82503295,0.5157316,8114,7936
2019_04_11,0_1th,0.1461795,0.24780051,4061,4749
2019_04_11,0_1th,1.1226615,1.0234879,4497,7384
2019_04_11,0_1th,0.18024708,0.69788724,2822,8498
2019_04_11,0_1th,1.5211288,0.38890332,4704,6380
2019_04_11,0_1th,0.5160471,0.22180392,2913,3946
2019_04_11,0_1th,2.0133538,0.21265444,9705,8638
2019_04_11,0_1th,0.106212795,0.58543956,5185,4049
2019_04_11,0_1th,1.123802,0.24956056,4476,8359
2019_04_11,0_1th,2.2019484,0.71676964,12416,6914
2019_04_11,0_1th,2.2097962,1.0108811,8501,6553
2019_04_11,0_1th,2.2498806,0.91229415,7591,7542
2019_04_11,0_1th,2.1371646,0.7204256,4537,7093
2019_04_11,0_1th,1.6661527,0.35061112,9489,8387
2019_04_11,0_1th,1.8459158,0.505757,7215,11053
2019_04_11,0_1th,0.967163,0.17044687,3478,6083
2019_04_11,0_1th,2.0241756,0.9011718,11171,7140
2019_04_11,0_1th,1.8149849,1.0150758,10144,9183
2019_04_11,0_1th,2.5269547,0.8468151,9983,9514
2019_04_11,0_1th,0.83887184,0.15502737,3299,5036
2019_04_11,0_1th,0.82604456,0.7327605,3173,4248
2019_04_11,0_1th,1.1693432,1.0632427,9252,6794
2019_04_11,0_1th,1.7421012,0.7993691,7645,8835
2019_04_11,0_1th,1.6509553,0.982152,12328,7321
2019_04_11,0_1th,0.4826413,0.93583673,6774,10594
2019_04_11,0_1th,1.3602211,0.6705534,10200,9408
2019_04_11,0_1th,1.7317652,0.29247212,10494,9963
2019_04_11,0_1th,0.9056805,0.725317,8101,8422
2019_04_11,0_1th,0.46990898,1.0110339,2029,8477
2019_04_11,0_1th,1.4124801,0.9515573,8319,10226
